dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
5/2/2020,2,5,2020,9,0,Albania,AL,ALB,2862427,Europe,8.48929947
5/1/2020,1,5,2020,7,0,Albania,AL,ALB,2862427,Europe,8.90852413
4/30/2020,30,4,2020,16,1,Albania,AL,ALB,2862427,Europe,9.50242574
4/29/2020,29,4,2020,14,2,Albania,AL,ALB,2862427,Europe,9.6072319
4/28/2020,28,4,2020,10,0,Albania,AL,ALB,2862427,Europe,9.39761957
4/27/2020,27,4,2020,14,1,Albania,AL,ALB,2862427,Europe,9.78190885
4/26/2020,26,4,2020,34,0,Albania,AL,ALB,2862427,Europe,9.74697346
4/25/2020,25,4,2020,15,0,Albania,AL,ALB,2862427,Europe,9.15307185
4/24/2020,24,4,2020,29,0,Albania,AL,ALB,2862427,Europe,8.87358874
4/23/2020,23,4,2020,25,1,Albania,AL,ALB,2862427,Europe,8.17488097
4/22/2020,22,4,2020,25,0,Albania,AL,ALB,2862427,Europe,7.89539786
4/21/2020,21,4,2020,22,0,Albania,AL,ALB,2862427,Europe,7.23162547
4/20/2020,20,4,2020,14,0,Albania,AL,ALB,2862427,Europe,7.02201314
4/19/2020,19,4,2020,9,0,Albania,AL,ALB,2862427,Europe,7.51110858
4/18/2020,18,4,2020,21,0,Albania,AL,ALB,2862427,Europe,8.20981636
4/17/2020,17,4,2020,24,1,Albania,AL,ALB,2862427,Europe,8.41942869
4/16/2020,16,4,2020,19,1,Albania,AL,ALB,2862427,Europe,8.20981636
4/15/2020,15,4,2020,8,1,Albania,AL,ALB,2862427,Europe,8.10501019
4/14/2020,14,4,2020,21,0,Albania,AL,ALB,2862427,Europe,8.52423485
4/13/2020,13,4,2020,13,0,Albania,AL,ALB,2862427,Europe,8.17488097
4/12/2020,12,4,2020,17,0,Albania,AL,ALB,2862427,Europe,8.24475174
4/11/2020,11,4,2020,7,0,Albania,AL,ALB,2862427,Europe,8.03513941
4/10/2020,10,4,2020,9,1,Albania,AL,ALB,2862427,Europe,8.20981636
4/9/2020,9,4,2020,17,0,Albania,AL,ALB,2862427,Europe,8.87358874
4/8/2020,8,4,2020,6,0,Albania,AL,ALB,2862427,Europe,9.08320107
4/7/2020,7,4,2020,16,1,Albania,AL,ALB,2862427,Europe,9.67710268
4/6/2020,6,4,2020,28,2,Albania,AL,ALB,2862427,Europe,9.50242574
4/5/2020,5,4,2020,29,2,Albania,AL,ALB,2862427,Europe,8.97839491
4/4/2020,4,4,2020,27,1,Albania,AL,ALB,2862427,Europe,8.17488097
4/3/2020,3,4,2020,18,1,Albania,AL,ALB,2862427,Europe,7.23162547
4/2/2020,2,4,2020,16,0,Albania,AL,ALB,2862427,Europe,6.98707775
4/1/2020,1,4,2020,20,3,Albania,AL,ALB,2862427,Europe,6.56785308
3/31/2020,31,3,2020,11,2,Albania,AL,ALB,2862427,Europe,6.00888686
3/30/2020,30,3,2020,15,0,Albania,AL,ALB,2862427,Europe,5.93901609
3/29/2020,29,3,2020,11,1,Albania,AL,ALB,2862427,Europe,5.55472681
3/28/2020,28,3,2020,12,3,Albania,AL,ALB,2862427,Europe,5.34511448
3/27/2020,27,3,2020,28,1,Albania,AL,ALB,2862427,Europe,5.2752437
3/26/2020,26,3,2020,23,0,Albania,AL,ALB,2862427,Europe,4.71627748
3/25/2020,25,3,2020,23,1,Albania,AL,ALB,2862427,Europe,3.94769893
3/24/2020,24,3,2020,11,2,Albania,AL,ALB,2862427,Europe,3.28392654
3/23/2020,23,3,2020,13,0,Albania,AL,ALB,2862427,Europe,3.03937882
3/22/2020,22,3,2020,6,0,Albania,AL,ALB,2862427,Europe,2.65508954
3/21/2020,21,3,2020,0,0,Albania,AL,ALB,2862427,Europe,
3/20/2020,20,3,2020,11,0,Albania,AL,ALB,2862427,Europe,
3/19/2020,19,3,2020,4,1,Albania,AL,ALB,2862427,Europe,
3/18/2020,18,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
3/17/2020,17,3,2020,9,0,Albania,AL,ALB,2862427,Europe,
3/16/2020,16,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
3/15/2020,15,3,2020,5,0,Albania,AL,ALB,2862427,Europe,
3/14/2020,14,3,2020,10,0,Albania,AL,ALB,2862427,Europe,
3/13/2020,13,3,2020,12,0,Albania,AL,ALB,2862427,Europe,
3/12/2020,12,3,2020,1,1,Albania,AL,ALB,2862427,Europe,
3/11/2020,11,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
3/10/2020,10,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
3/9/2020,9,3,2020,2,0,Albania,AL,ALB,2862427,Europe,
8/10/2020,10,8,2020,521,9,Algeria,DZ,DZA,43053054,Africa,18.24957644
8/9/2020,9,8,2020,538,11,Algeria,DZ,DZA,43053054,Africa,18.41681196
8/8/2020,8,8,2020,529,9,Algeria,DZ,DZA,43053054,Africa,18.57243391
8/7/2020,7,8,2020,571,12,Algeria,DZ,DZA,43053054,Africa,18.91155039
8/6/2020,6,8,2020,551,13,Algeria,DZ,DZA,43053054,Africa,19.00678173
8/5/2020,5,8,2020,532,9,Algeria,DZ,DZA,43053054,Africa,19.1066585
8/4/2020,4,8,2020,507,8,Algeria,DZ,DZA,43053054,Africa,19.23440785
8/3/2020,3,8,2020,515,8,Algeria,DZ,DZA,43053054,Africa,19.46667941
8/2/2020,2,8,2020,556,13,Algeria,DZ,DZA,43053054,Africa,19.51313373
8/1/2020,1,8,2020,563,10,Algeria,DZ,DZA,43053054,Africa,19.61765593
7/31/2020,31,7,2020,602,14,Algeria,DZ,DZA,43053054,Africa,19.6873374
7/30/2020,30,7,2020,614,12,Algeria,DZ,DZA,43053054,Africa,19.64785123
7/29/2020,29,7,2020,642,11,Algeria,DZ,DZA,43053054,Africa,19.50848829
7/28/2020,28,7,2020,616,8,Algeria,DZ,DZA,43053054,Africa,19.241376
7/27/2020,27,7,2020,593,9,Algeria,DZ,DZA,43053054,Africa,18.9580047
7/26/2020,26,7,2020,605,10,Algeria,DZ,DZA,43053054,Africa,18.70250598
7/25/2020,25,7,2020,675,12,Algeria,DZ,DZA,43053054,Africa,18.38893938
7/24/2020,24,7,2020,612,13,Algeria,DZ,DZA,43053054,Africa,17.82916492
7/23/2020,23,7,2020,594,11,Algeria,DZ,DZA,43053054,Africa,17.47611215
7/22/2020,22,7,2020,587,13,Algeria,DZ,DZA,43053054,Africa,17.1857727
7/21/2020,21,7,2020,607,9,Algeria,DZ,DZA,43053054,Africa,16.92562855
7/20/2020,20,7,2020,535,10,Algeria,DZ,DZA,43053054,Africa,16.59115751
7/19/2020,19,7,2020,601,11,Algeria,DZ,DZA,43053054,Africa,16.37282224
7/18/2020,18,7,2020,593,5,Algeria,DZ,DZA,43053054,Africa,15.97563787
7/17/2020,17,7,2020,585,12,Algeria,DZ,DZA,43053054,Africa,15.55754906
7/16/2020,16,7,2020,554,12,Algeria,DZ,DZA,43053054,Africa,15.09300595
7/15/2020,15,7,2020,527,10,Algeria,DZ,DZA,43053054,Africa,14.6540127
7/14/2020,14,7,2020,494,7,Algeria,DZ,DZA,43053054,Africa,14.21037402
7/13/2020,13,7,2020,483,7,Algeria,DZ,DZA,43053054,Africa,13.75512176
7/12/2020,12,7,2020,470,8,Algeria,DZ,DZA,43053054,Africa,13.34167839
7/11/2020,11,7,2020,434,8,Algeria,DZ,DZA,43053054,Africa,12.90733057
7/10/2020,10,7,2020,460,10,Algeria,DZ,DZA,43053054,Africa,12.45672374
7/9/2020,9,7,2020,469,10,Algeria,DZ,DZA,43053054,Africa,11.84584954
7/8/2020,8,7,2020,475,9,Algeria,DZ,DZA,43053054,Africa,11.15600301
7/7/2020,7,7,2020,463,7,Algeria,DZ,DZA,43053054,Africa,10.41505673
7/6/2020,6,7,2020,441,6,Algeria,DZ,DZA,43053054,Africa,9.68572404
7/5/2020,5,7,2020,430,9,Algeria,DZ,DZA,43053054,Africa,8.98658664
7/4/2020,4,7,2020,413,9,Algeria,DZ,DZA,43053054,Africa,8.28280382
7/3/2020,3,7,2020,385,8,Algeria,DZ,DZA,43053054,Africa,7.59992543
7/2/2020,2,7,2020,365,8,Algeria,DZ,DZA,43053054,Africa,6.97743765
7/1/2020,1,7,2020,336,7,Algeria,DZ,DZA,43053054,Africa,6.41069505
6/30/2020,30,6,2020,298,8,Algeria,DZ,DZA,43053054,Africa,5.89969761
6/29/2020,29,6,2020,305,5,Algeria,DZ,DZA,43053054,Africa,5.46767251
6/28/2020,28,6,2020,283,7,Algeria,DZ,DZA,43053054,Africa,5.01242026
6/27/2020,27,6,2020,240,7,Algeria,DZ,DZA,43053054,Africa,4.61523589
6/26/2020,26,6,2020,197,9,Algeria,DZ,DZA,43053054,Africa,4.31096015
6/25/2020,25,6,2020,172,8,Algeria,DZ,DZA,43053054,Africa,4.09727031
6/24/2020,24,6,2020,156,9,Algeria,DZ,DZA,43053054,Africa,3.93468022
6/23/2020,23,6,2020,149,7,Algeria,DZ,DZA,43053054,Africa,3.84409431
6/22/2020,22,6,2020,140,8,Algeria,DZ,DZA,43053054,Africa,3.75583112
6/21/2020,21,6,2020,127,12,Algeria,DZ,DZA,43053054,Africa,3.67221336
6/20/2020,20,6,2020,119,14,Algeria,DZ,DZA,43053054,Africa,3.64434077
6/19/2020,19,6,2020,117,12,Algeria,DZ,DZA,43053054,Africa,3.60950004
6/18/2020,18,6,2020,121,11,Algeria,DZ,DZA,43053054,Africa,3.81389901
6/17/2020,17,6,2020,116,11,Algeria,DZ,DZA,43053054,Africa,3.53285042
6/16/2020,16,6,2020,112,10,Algeria,DZ,DZA,43053054,Africa,3.52588228
6/15/2020,15,6,2020,109,7,Algeria,DZ,DZA,43053054,Africa,3.54214128
6/14/2020,14,6,2020,112,9,Algeria,DZ,DZA,43053054,Africa,3.58395017
6/13/2020,13,6,2020,109,10,Algeria,DZ,DZA,43053054,Africa,3.63272719
6/12/2020,12,6,2020,105,9,Algeria,DZ,DZA,43053054,Africa,3.69776323
6/11/2020,11,6,2020,102,8,Algeria,DZ,DZA,43053054,Africa,3.77905828
6/10/2020,10,6,2020,117,9,Algeria,DZ,DZA,43053054,Africa,3.91377578
6/9/2020,9,6,2020,111,8,Algeria,DZ,DZA,43053054,Africa,4.09262488
6/8/2020,8,6,2020,104,9,Algeria,DZ,DZA,43053054,Africa,4.29237842
6/7/2020,7,6,2020,115,8,Algeria,DZ,DZA,43053054,Africa,4.49910011
6/6/2020,6,6,2020,104,9,Algeria,DZ,DZA,43053054,Africa,4.68491736
6/5/2020,5,6,2020,205,14,Algeria,DZ,DZA,43053054,Africa,4.8846709
6/4/2020,4,6,2020,0,0,Algeria,DZ,DZA,43053054,Africa,4.8405393
6/3/2020,3,6,2020,113,6,Algeria,DZ,DZA,43053054,Africa,5.22378738
6/2/2020,2,6,2020,119,8,Algeria,DZ,DZA,43053054,Africa,5.37011846
6/1/2020,1,6,2020,127,7,Algeria,DZ,DZA,43053054,Africa,5.51644954
5/31/2020,31,5,2020,133,8,Algeria,DZ,DZA,43053054,Africa,5.68136235
5/30/2020,30,5,2020,137,8,Algeria,DZ,DZA,43053054,Africa,5.81840257
5/29/2020,29,5,2020,140,7,Algeria,DZ,DZA,43053054,Africa,5.93453835
5/28/2020,28,5,2020,160,6,Algeria,DZ,DZA,43053054,Africa,6.04835141
5/27/2020,27,5,2020,194,8,Algeria,DZ,DZA,43053054,Africa,6.10874202
5/26/2020,26,5,2020,197,9,Algeria,DZ,DZA,43053054,Africa,6.06693314
5/25/2020,25,5,2020,193,8,Algeria,DZ,DZA,43053054,Africa,5.99957439
5/24/2020,24,5,2020,195,10,Algeria,DZ,DZA,43053054,Africa,5.93453835
5/23/2020,23,5,2020,190,7,Algeria,DZ,DZA,43053054,Africa,5.92060206
5/22/2020,22,5,2020,186,7,Algeria,DZ,DZA,43053054,Africa,5.91363391
5/21/2020,21,5,2020,165,7,Algeria,DZ,DZA,43053054,Africa,5.91131119
5/20/2020,20,5,2020,176,6,Algeria,DZ,DZA,43053054,Africa,5.8973749
5/19/2020,19,5,2020,182,7,Algeria,DZ,DZA,43053054,Africa,5.92989292
5/18/2020,18,5,2020,198,6,Algeria,DZ,DZA,43053054,Africa,5.91131119
5/17/2020,17,5,2020,192,6,Algeria,DZ,DZA,43053054,Africa,5.8671796
5/16/2020,16,5,2020,187,7,Algeria,DZ,DZA,43053054,Africa,5.7487211
5/15/2020,15,5,2020,189,7,Algeria,DZ,DZA,43053054,Africa,5.65813519
5/14/2020,14,5,2020,186,7,Algeria,DZ,DZA,43053054,Africa,5.58613101
5/13/2020,13,5,2020,176,8,Algeria,DZ,DZA,43053054,Africa,5.61632631
5/12/2020,12,5,2020,168,5,Algeria,DZ,DZA,43053054,Africa,5.51412683
5/11/2020,11,5,2020,165,8,Algeria,DZ,DZA,43053054,Africa,5.43747721
5/10/2020,10,5,2020,189,6,Algeria,DZ,DZA,43053054,Africa,5.3468913
5/9/2020,9,5,2020,187,5,Algeria,DZ,DZA,43053054,Africa,5.20752837
5/8/2020,8,5,2020,185,7,Algeria,DZ,DZA,43053054,Africa,5.05190642
5/7/2020,7,5,2020,159,6,Algeria,DZ,DZA,43053054,Africa,4.84750745
5/6/2020,6,5,2020,190,5,Algeria,DZ,DZA,43053054,Africa,4.70814451
5/5/2020,5,5,2020,174,2,Algeria,DZ,DZA,43053054,Africa,4.4828411
5/4/2020,4,5,2020,179,4,Algeria,DZ,DZA,43053054,Africa,4.28541028
5/3/2020,3,5,2020,141,6,Algeria,DZ,DZA,43053054,Africa,4.08797945
5/2/2020,2,5,2020,148,3,Algeria,DZ,DZA,43053054,Africa,4.03223428
5/1/2020,1,5,2020,158,6,Algeria,DZ,DZA,43053054,Africa,4.03687971
4/30/2020,30,4,2020,199,7,Algeria,DZ,DZA,43053054,Africa,3.92074393
4/29/2020,29,4,2020,132,5,Algeria,DZ,DZA,43053054,Africa,3.66756793
4/28/2020,28,4,2020,135,7,Algeria,DZ,DZA,43053054,Africa,3.56304572
4/27/2020,27,4,2020,126,6,Algeria,DZ,DZA,43053054,Africa,3.4097465
4/26/2020,26,4,2020,129,4,Algeria,DZ,DZA,43053054,Africa,3.32380602
4/25/2020,25,4,2020,120,8,Algeria,DZ,DZA,43053054,Africa,3.1728295
4/24/2020,24,4,2020,97,5,Algeria,DZ,DZA,43053054,Africa,3.11476161
4/23/2020,23,4,2020,99,10,Algeria,DZ,DZA,43053054,Africa,3.10779347
4/22/2020,22,4,2020,93,8,Algeria,DZ,DZA,43053054,Africa,3.11940705
4/21/2020,21,4,2020,89,9,Algeria,DZ,DZA,43053054,Africa,3.0079167
4/20/2020,20,4,2020,94,8,Algeria,DZ,DZA,43053054,Africa,3.04043472
4/19/2020,19,4,2020,117,3,Algeria,DZ,DZA,43053054,Africa,2.98236683
4/18/2020,18,4,2020,150,16,Algeria,DZ,DZA,43053054,Africa,2.89642635
4/17/2020,17,4,2020,108,12,Algeria,DZ,DZA,43053054,Africa,2.97772139
4/16/2020,16,4,2020,90,11,Algeria,DZ,DZA,43053054,Africa,3.04972558
4/15/2020,15,4,2020,87,12,Algeria,DZ,DZA,43053054,Africa,3.14495692
4/14/2020,14,4,2020,69,20,Algeria,DZ,DZA,43053054,Africa,3.24947912
4/13/2020,13,4,2020,89,18,Algeria,DZ,DZA,43053054,Africa,3.25876998
4/12/2020,12,4,2020,64,19,Algeria,DZ,DZA,43053054,Africa,3.18444308
4/11/2020,11,4,2020,95,21,Algeria,DZ,DZA,43053054,Africa,3.14031149
4/10/2020,10,4,2020,94,30,Algeria,DZ,DZA,43053054,Africa,3.01720756
4/9/2020,9,4,2020,104,12,Algeria,DZ,DZA,43053054,Africa,2.94984881
4/8/2020,8,4,2020,45,20,Algeria,DZ,DZA,43053054,Africa,2.79654958
4/7/2020,7,4,2020,103,21,Algeria,DZ,DZA,43053054,Africa,2.77099971
4/6/2020,6,4,2020,69,22,Algeria,DZ,DZA,43053054,Africa,2.59911875
4/5/2020,5,4,2020,80,25,Algeria,DZ,DZA,43053054,Africa,2.58285974
4/4/2020,4,4,2020,185,42,Algeria,DZ,DZA,43053054,Africa,2.48298297
4/3/2020,3,4,2020,139,5,Algeria,DZ,DZA,43053054,Africa,2.08115317
4/2/2020,2,4,2020,131,14,Algeria,DZ,DZA,43053054,Africa,1.80010459
4/1/2020,1,4,2020,132,9,Algeria,DZ,DZA,43053054,Africa,1.52370143
3/31/2020,31,3,2020,73,4,Algeria,DZ,DZA,43053054,Africa,1.2217484
3/30/2020,30,3,2020,57,2,Algeria,DZ,DZA,43053054,Africa,1.07541732
3/29/2020,29,3,2020,45,3,Algeria,DZ,DZA,43053054,Africa,0.9685724
3/28/2020,28,3,2020,42,1,Algeria,DZ,DZA,43053054,Africa,0.88960007
3/27/2020,27,3,2020,65,4,Algeria,DZ,DZA,43053054,Africa,0.79436873
3/26/2020,26,3,2020,38,2,Algeria,DZ,DZA,43053054,Africa,0.6550058
3/25/2020,25,3,2020,34,2,Algeria,DZ,DZA,43053054,Africa,0.56674261
3/24/2020,24,3,2020,29,0,Algeria,DZ,DZA,43053054,Africa,0.49473842
3/23/2020,23,3,2020,62,2,Algeria,DZ,DZA,43053054,Africa,0.43899325
3/22/2020,22,3,2020,37,5,Algeria,DZ,DZA,43053054,Africa,0.31124389
3/21/2020,21,3,2020,12,3,Algeria,DZ,DZA,43053054,Africa,0.22994884
3/20/2020,20,3,2020,18,1,Algeria,DZ,DZA,43053054,Africa,0.20207626
3/19/2020,19,3,2020,12,1,Algeria,DZ,DZA,43053054,Africa,0.16491281
3/18/2020,18,3,2020,2,1,Algeria,DZ,DZA,43053054,Africa,0.13704022
3/17/2020,17,3,2020,10,0,Algeria,DZ,DZA,43053054,Africa,0.13239479
3/16/2020,16,3,2020,11,2,Algeria,DZ,DZA,43053054,Africa,0.10916763
3/15/2020,15,3,2020,11,0,Algeria,DZ,DZA,43053054,Africa,0.08594048
3/14/2020,14,3,2020,1,1,Algeria,DZ,DZA,43053054,Africa,0.06039061
3/13/2020,13,3,2020,5,1,Algeria,DZ,DZA,43053054,Africa,0.05806789
3/12/2020,12,3,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0.04645431
3/9/2020,9,3,2020,3,0,Algeria,DZ,DZA,43053054,Africa,0.04645431
3/6/2020,6,3,2020,5,0,Algeria,DZ,DZA,43053054,Africa,0.03948617
3/5/2020,5,3,2020,7,0,Algeria,DZ,DZA,43053054,Africa,0.02787259
3/4/2020,4,3,2020,2,0,Algeria,DZ,DZA,43053054,Africa,0.01161358
3/2/2020,2,3,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0.00696815
3/1/2020,1,3,2020,2,0,Algeria,DZ,DZA,43053054,Africa,0.00696815
2/29/2020,29,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0.00232272
2/28/2020,28,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0.00232272
2/27/2020,27,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0.00232272
2/26/2020,26,2,2020,1,0,Algeria,DZ,DZA,43053054,Africa,0.00232272
2/25/2020,25,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/24/2020,24,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/23/2020,23,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/22/2020,22,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/21/2020,21,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/20/2020,20,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/19/2020,19,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/18/2020,18,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/17/2020,17,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/16/2020,16,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/15/2020,15,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/14/2020,14,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/13/2020,13,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/12/2020,12,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/11/2020,11,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/10/2020,10,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/9/2020,9,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/8/2020,8,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/7/2020,7,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/6/2020,6,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/5/2020,5,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/4/2020,4,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/3/2020,3,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/2/2020,2,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
2/1/2020,1,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/31/2020,31,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/30/2020,30,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/29/2020,29,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/28/2020,28,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/27/2020,27,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/26/2020,26,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/25/2020,25,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/24/2020,24,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/23/2020,23,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/22/2020,22,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/21/2020,21,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/20/2020,20,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/19/2020,19,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/18/2020,18,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/17/2020,17,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/16/2020,16,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/15/2020,15,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/14/2020,14,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/13/2020,13,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
1/12/2020,12,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/11/2020,11,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/10/2020,10,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/9/2020,9,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/8/2020,8,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/7/2020,7,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/6/2020,6,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/5/2020,5,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/4/2020,4,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/3/2020,3,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/2/2020,2,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
1/1/2020,1,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
12/31/2019,31,12,2019,0,0,Algeria,DZ,DZA,43053054,Africa,
8/10/2020,10,8,2020,0,0,Andorra,AD,AND,76177,Europe,77.45119918
8/9/2020,9,8,2020,1,0,Andorra,AD,AND,76177,Europe,77.45119918
8/8/2020,8,8,2020,11,0,Andorra,AD,AND,76177,Europe,86.64032451
8/7/2020,7,8,2020,5,0,Andorra,AD,AND,76177,Europe,72.20027042
8/6/2020,6,8,2020,0,0,Andorra,AD,AND,76177,Europe,65.63660948
8/5/2020,5,8,2020,2,0,Andorra,AD,AND,76177,Europe,72.20027042
8/4/2020,4,8,2020,12,0,Andorra,AD,AND,76177,Europe,69.57480604
8/3/2020,3,8,2020,0,0,Andorra,AD,AND,76177,Europe,59.07294853
8/2/2020,2,8,2020,0,0,Andorra,AD,AND,76177,Europe,59.07294853
8/1/2020,1,8,2020,3,0,Andorra,AD,AND,76177,Europe,59.07294853
7/31/2020,31,7,2020,4,0,Andorra,AD,AND,76177,Europe,59.07294853
7/30/2020,30,7,2020,11,0,Andorra,AD,AND,76177,Europe,73.51300261
7/29/2020,29,7,2020,0,0,Andorra,AD,AND,76177,Europe,60.38568072
7/28/2020,28,7,2020,10,0,Andorra,AD,AND,76177,Europe,64.32387729
7/27/2020,27,7,2020,0,0,Andorra,AD,AND,76177,Europe,55.13475196
7/26/2020,26,7,2020,8,0,Andorra,AD,AND,76177,Europe,55.13475196
7/25/2020,25,7,2020,0,0,Andorra,AD,AND,76177,Europe,44.63289444
7/24/2020,24,7,2020,0,0,Andorra,AD,AND,76177,Europe,44.63289444
7/23/2020,23,7,2020,5,0,Andorra,AD,AND,76177,Europe,44.63289444
7/22/2020,22,7,2020,0,0,Andorra,AD,AND,76177,Europe,38.0692335
7/21/2020,21,7,2020,4,0,Andorra,AD,AND,76177,Europe,38.0692335
7/20/2020,20,7,2020,0,0,Andorra,AD,AND,76177,Europe,32.81830474
7/19/2020,19,7,2020,0,0,Andorra,AD,AND,76177,Europe,32.81830474
7/18/2020,18,7,2020,3,0,Andorra,AD,AND,76177,Europe,32.81830474
7/17/2020,17,7,2020,15,0,Andorra,AD,AND,76177,Europe,28.88010817
7/16/2020,16,7,2020,1,0,Andorra,AD,AND,76177,Europe,9.18912533
7/15/2020,15,7,2020,3,0,Andorra,AD,AND,76177,Europe,7.87639314
7/14/2020,14,7,2020,3,0,Andorra,AD,AND,76177,Europe,3.93819657
7/13/2020,13,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/12/2020,12,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/11/2020,11,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/10/2020,10,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/9/2020,9,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/8/2020,8,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/7/2020,7,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/6/2020,6,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/5/2020,5,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/4/2020,4,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/3/2020,3,7,2020,0,0,Andorra,AD,AND,76177,Europe,0
7/2/2020,2,7,2020,0,0,Andorra,AD,AND,76177,Europe,1.31273219
7/1/2020,1,7,2020,0,0,Andorra,AD,AND,76177,Europe,1.31273219
6/30/2020,30,6,2020,0,0,Andorra,AD,AND,76177,Europe,2.62546438
6/29/2020,29,6,2020,0,0,Andorra,AD,AND,76177,Europe,2.62546438
6/28/2020,28,6,2020,0,0,Andorra,AD,AND,76177,Europe,2.62546438
6/27/2020,27,6,2020,0,0,Andorra,AD,AND,76177,Europe,2.62546438
6/26/2020,26,6,2020,0,0,Andorra,AD,AND,76177,Europe,3.93819657
6/25/2020,25,6,2020,0,0,Andorra,AD,AND,76177,Europe,3.93819657
6/24/2020,24,6,2020,0,0,Andorra,AD,AND,76177,Europe,3.93819657
